company_code,company_name,source_pdf,pdf_page,record_type,jsonl_line_no,object_name,snapshot_or_date,evidence_text
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,93,曾烨,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,94,刘云锋,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,95,力源信息,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,96,芜湖富海,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,97,国科瑞华,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,98,东方富海,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,99,火炬电子,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,100,为赛咨询,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,101,南山富海,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,102,厦门西堤,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,103,深创投,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,104,鸿迪投资,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,105,天健创投,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,106,CASREV FUND,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,107,周雪峰,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,108,李文发,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,109,中科贵银,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,110,富海节能,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,111,郦韩英,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,112,秦国君,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,113,中小企业基金,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,114,珠海拓域,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,115,富海深湾,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,116,镇江红土,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,117,昆山红土,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,118,湘裕君源,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,119,临港投资,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,120,李剑峰,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,121,福建开京,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,122,沈笑彦,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,123,衣嘉平,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,124,余满芬,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,125,夏东,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301563,云汉芯城,301563_云汉芯城_IPO招股说明书.pdf,64,equity_snapshot,126,崔振南,2020-09增资/转让后,"本次变更完成后，发行人的股权结构如下，合计48,837,074股，100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,39,equity_snapshot,7,昆山谷捷,t0_2012-06设立,"设立时，谷捷有限的股权结构如下：昆山谷捷出资额1,000.00万元，出资比例100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,40,equity_snapshot,25,黄山供销集团,2022-09股份公司整体变更后,"本次整体变更后，黄山谷捷的股权结构如下：黄山供销集团3,112.20万股51.8700%；赛格高技术1,539.00万股25.6500%；张俊武438.90万股7.3150%；周斌438.90万股7.3150%；黄山佳捷300.00万股5...."
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,40,equity_snapshot,26,赛格高技术,2022-09股份公司整体变更后,"本次整体变更后，黄山谷捷的股权结构如下：黄山供销集团3,112.20万股51.8700%；赛格高技术1,539.00万股25.6500%；张俊武438.90万股7.3150%；周斌438.90万股7.3150%；黄山佳捷300.00万股5...."
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,40,equity_snapshot,27,张俊武,2022-09股份公司整体变更后,"本次整体变更后，黄山谷捷的股权结构如下：黄山供销集团3,112.20万股51.8700%；赛格高技术1,539.00万股25.6500%；张俊武438.90万股7.3150%；周斌438.90万股7.3150%；黄山佳捷300.00万股5...."
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,40,equity_snapshot,28,周斌,2022-09股份公司整体变更后,"本次整体变更后，黄山谷捷的股权结构如下：黄山供销集团3,112.20万股51.8700%；赛格高技术1,539.00万股25.6500%；张俊武438.90万股7.3150%；周斌438.90万股7.3150%；黄山佳捷300.00万股5...."
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,40,equity_snapshot,29,黄山佳捷,2022-09股份公司整体变更后,"本次整体变更后，黄山谷捷的股权结构如下：黄山供销集团3,112.20万股51.8700%；赛格高技术1,539.00万股25.6500%；张俊武438.90万股7.3150%；周斌438.90万股7.3150%；黄山佳捷300.00万股5...."
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,40,equity_snapshot,30,上汽科技,2022-09股份公司整体变更后,"本次整体变更后，黄山谷捷的股权结构如下：黄山供销集团3,112.20万股51.8700%；赛格高技术1,539.00万股25.6500%；张俊武438.90万股7.3150%；周斌438.90万股7.3150%；黄山佳捷300.00万股5...."
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,42,subscription_flow,1,黄山供销集团（受让自昆山谷捷）,2021-04-03,昆山谷捷将其所持谷捷有限78%、11%、11%的股权以零对价分别转让给黄山供销集团、张俊武、周斌。本次股权转让价格为0元。
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,42,subscription_flow,2,张俊武（受让自昆山谷捷）,2021-04-03,昆山谷捷将其所持谷捷有限78%、11%、11%的股权以零对价分别转让给黄山供销集团、张俊武、周斌。本次股权转让价格为0元。
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,42,subscription_flow,3,周斌（受让自昆山谷捷）,2021-04-03,昆山谷捷将其所持谷捷有限78%、11%、11%的股权以零对价分别转让给黄山供销集团、张俊武、周斌。本次股权转让价格为0元。
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,42,equity_snapshot,8,黄山供销集团,2021-04第一次股权转让后,"本次股权转让后，谷捷有限的股权结构如下：黄山供销集团780.00万元78.00%；张俊武110.00万元11.00%；周斌110.00万元11.00%；合计1,000.00万元100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,42,equity_snapshot,9,张俊武,2021-04第一次股权转让后,"本次股权转让后，谷捷有限的股权结构如下：黄山供销集团780.00万元78.00%；张俊武110.00万元11.00%；周斌110.00万元11.00%；合计1,000.00万元100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,42,equity_snapshot,10,周斌,2021-04第一次股权转让后,"本次股权转让后，谷捷有限的股权结构如下：黄山供销集团780.00万元78.00%；张俊武110.00万元11.00%；周斌110.00万元11.00%；合计1,000.00万元100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,44,subscription_flow,4,赛格高技术,2021-09-18,2021年9月18日，赛格高技术、上汽科技等签署增资协议，谷捷有限增加注册资本514.2857万元，其中赛格高技术认缴462.8571万元、上汽科技认缴51.4286万元，增资价格为22.42元/注册资本，出资方式为货币。
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,44,subscription_flow,5,上汽科技,2021-09-18,2021年9月18日，赛格高技术、上汽科技等签署增资协议，谷捷有限增加注册资本514.2857万元，其中赛格高技术认缴462.8571万元、上汽科技认缴51.4286万元，增资价格为22.42元/注册资本，出资方式为货币。
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,44,equity_snapshot,11,黄山供销集团,2021-04吸收合并后,"本次吸收合并前后表显示，吸收合并后谷捷有限出资额：黄山供销集团936.00万元78.00%；张俊武132.00万元11.00%；周斌132.00万元11.00%；合计1,200.00万元100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,44,equity_snapshot,12,张俊武,2021-04吸收合并后,"本次吸收合并前后表显示，吸收合并后谷捷有限出资额：黄山供销集团936.00万元78.00%；张俊武132.00万元11.00%；周斌132.00万元11.00%；合计1,200.00万元100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,44,equity_snapshot,13,周斌,2021-04吸收合并后,"本次吸收合并前后表显示，吸收合并后谷捷有限出资额：黄山供销集团936.00万元78.00%；张俊武132.00万元11.00%；周斌132.00万元11.00%；合计1,200.00万元100.00%。"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,45,equity_snapshot,14,黄山供销集团,2021-11第一次增资完成后,本次增资完成后，公司股权结构如下：黄山供销集团936.0000万元54.60%；赛格高技术462.8571万元27.00%；张俊武132.0000万元7.70%；周斌132.0000万元7.70%；上汽科技51.4286万元3.00%；合计...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,45,equity_snapshot,15,赛格高技术,2021-11第一次增资完成后,本次增资完成后，公司股权结构如下：黄山供销集团936.0000万元54.60%；赛格高技术462.8571万元27.00%；张俊武132.0000万元7.70%；周斌132.0000万元7.70%；上汽科技51.4286万元3.00%；合计...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,45,equity_snapshot,16,张俊武,2021-11第一次增资完成后,本次增资完成后，公司股权结构如下：黄山供销集团936.0000万元54.60%；赛格高技术462.8571万元27.00%；张俊武132.0000万元7.70%；周斌132.0000万元7.70%；上汽科技51.4286万元3.00%；合计...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,45,equity_snapshot,17,周斌,2021-11第一次增资完成后,本次增资完成后，公司股权结构如下：黄山供销集团936.0000万元54.60%；赛格高技术462.8571万元27.00%；张俊武132.0000万元7.70%；周斌132.0000万元7.70%；上汽科技51.4286万元3.00%；合计...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,45,equity_snapshot,18,上汽科技,2021-11第一次增资完成后,本次增资完成后，公司股权结构如下：黄山供销集团936.0000万元54.60%；赛格高技术462.8571万元27.00%；张俊武132.0000万元7.70%；周斌132.0000万元7.70%；上汽科技51.4286万元3.00%；合计...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,46,equity_snapshot,19,黄山供销集团,2022-05第二次增资完成后,本次增资完成后，谷捷有限的股权结构如下：黄山供销集团936.0000万元51.8700%；赛格高技术462.8571万元25.6500%；张俊武132.0000万元7.3150%；周斌132.0000万元7.3150%；黄山佳捷90.225...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,46,equity_snapshot,20,赛格高技术,2022-05第二次增资完成后,本次增资完成后，谷捷有限的股权结构如下：黄山供销集团936.0000万元51.8700%；赛格高技术462.8571万元25.6500%；张俊武132.0000万元7.3150%；周斌132.0000万元7.3150%；黄山佳捷90.225...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,46,equity_snapshot,21,张俊武,2022-05第二次增资完成后,本次增资完成后，谷捷有限的股权结构如下：黄山供销集团936.0000万元51.8700%；赛格高技术462.8571万元25.6500%；张俊武132.0000万元7.3150%；周斌132.0000万元7.3150%；黄山佳捷90.225...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,46,equity_snapshot,22,周斌,2022-05第二次增资完成后,本次增资完成后，谷捷有限的股权结构如下：黄山供销集团936.0000万元51.8700%；赛格高技术462.8571万元25.6500%；张俊武132.0000万元7.3150%；周斌132.0000万元7.3150%；黄山佳捷90.225...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,46,equity_snapshot,23,黄山佳捷,2022-05第二次增资完成后,本次增资完成后，谷捷有限的股权结构如下：黄山供销集团936.0000万元51.8700%；赛格高技术462.8571万元25.6500%；张俊武132.0000万元7.3150%；周斌132.0000万元7.3150%；黄山佳捷90.225...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,46,equity_snapshot,24,上汽科技,2022-05第二次增资完成后,本次增资完成后，谷捷有限的股权结构如下：黄山供销集团936.0000万元51.8700%；赛格高技术462.8571万元25.6500%；张俊武132.0000万元7.3150%；周斌132.0000万元7.3150%；黄山佳捷90.225...
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,60,subscription_flow,6,黄山佳捷,2022-05-24,"2022年5月24日，谷捷有限与黄山佳捷签署增资扩股协议，黄山佳捷以2,124.8129万元认购发行人90.2256万元注册资本，增资价格为23.55元/注册资本。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,42,equity_snapshot,14,徐泾工业公司,t0_1992-12设立,友升有限设立时股东及出资情况：徐泾工业公司出资额240.00万美元60.00%；友升太平洋美国出资额160.00万美元40.00%；合计400.00万美元100.00%。
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,42,equity_snapshot,15,友升太平洋美国,t0_1992-12设立,友升有限设立时股东及出资情况：徐泾工业公司出资额240.00万美元60.00%；友升太平洋美国出资额160.00万美元40.00%；合计400.00万美元100.00%。
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,16,泽升贸易,报告期初,"报告期初，友升有限股权结构：泽升贸易8,190.8086万元74.80%；达晨创联基金1,642.5418万元15.00%；共青城泽升930.7737万元8.50%；罗世兵186.1547万元1.70%；合计10,950.2788万元100..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,17,达晨创联基金,报告期初,"报告期初，友升有限股权结构：泽升贸易8,190.8086万元74.80%；达晨创联基金1,642.5418万元15.00%；共青城泽升930.7737万元8.50%；罗世兵186.1547万元1.70%；合计10,950.2788万元100..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,18,共青城泽升,报告期初,"报告期初，友升有限股权结构：泽升贸易8,190.8086万元74.80%；达晨创联基金1,642.5418万元15.00%；共青城泽升930.7737万元8.50%；罗世兵186.1547万元1.70%；合计10,950.2788万元100..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,19,罗世兵,报告期初,"报告期初，友升有限股权结构：泽升贸易8,190.8086万元74.80%；达晨创联基金1,642.5418万元15.00%；共青城泽升930.7737万元8.50%；罗世兵186.1547万元1.70%；合计10,950.2788万元100..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,20,泽升贸易,2020-09股份公司整体变更后,"公司整体变更设立时股权结构：泽升贸易8,976.00万股74.80%；达晨创联基金1,800.00万股15.00%；共青城泽升1,020.00万股8.50%；罗世兵204.00万股1.70%；合计12,000.00万股100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,21,达晨创联基金,2020-09股份公司整体变更后,"公司整体变更设立时股权结构：泽升贸易8,976.00万股74.80%；达晨创联基金1,800.00万股15.00%；共青城泽升1,020.00万股8.50%；罗世兵204.00万股1.70%；合计12,000.00万股100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,22,共青城泽升,2020-09股份公司整体变更后,"公司整体变更设立时股权结构：泽升贸易8,976.00万股74.80%；达晨创联基金1,800.00万股15.00%；共青城泽升1,020.00万股8.50%；罗世兵204.00万股1.70%；合计12,000.00万股100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,43,equity_snapshot,23,罗世兵,2020-09股份公司整体变更后,"公司整体变更设立时股权结构：泽升贸易8,976.00万股74.80%；达晨创联基金1,800.00万股15.00%；共青城泽升1,020.00万股8.50%；罗世兵204.00万股1.70%；合计12,000.00万股100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,subscription_flow,1,金浦临港基金,2020-09-27,"2020年9月，金浦临港基金、金浦科创基金和上海骁墨分别以7,000万元、3,000万元和1,500万元认购发行人新增注册资本840万元、360万元和180万元；新增股份认购价格为8.3333元/股。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,subscription_flow,2,金浦科创基金,2020-09-27,"2020年9月，金浦临港基金、金浦科创基金和上海骁墨分别以7,000万元、3,000万元和1,500万元认购发行人新增注册资本840万元、360万元和180万元；新增股份认购价格为8.3333元/股。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,subscription_flow,3,上海骁墨,2020-09-27,"2020年9月，金浦临港基金、金浦科创基金和上海骁墨分别以7,000万元、3,000万元和1,500万元认购发行人新增注册资本840万元、360万元和180万元；新增股份认购价格为8.3333元/股。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,24,泽升贸易,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,25,达晨创联基金,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,26,共青城泽升,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,27,罗世兵,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,28,金浦临港基金,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,29,金浦科创基金,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,44,equity_snapshot,30,上海骁墨,2020-09增资后,"本次增资后，友升股份股权结构：泽升贸易8,976.00万股67.09%；达晨创联基金1,800.00万股13.45%；共青城泽升1,020.00万股7.62%；罗世兵204.00万股1.52%；金浦临港基金840.00万股6.28%；金浦科..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,4,杉晖创业,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,5,上海联炻,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,6,安吉璞颉,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,7,财投晨源,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,8,深圳达晨创程,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,9,杉创智至,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,10,杭州达晨创程,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,11,达晨财汇,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,12,达晨财智,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,subscription_flow,13,财智创赢,2022-12-19,"2022年12月4日，友升股份同意增资至14,480.1333万元，新增股份认购价格为33.6323元/股；表格列示杉晖创业、上海联炻、安吉璞颉、财投晨源、深圳达晨创程、杉创智至、杭州达晨创程、达晨财汇、达晨财智、财智创赢的认购数量及认购金..."
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,31,泽升贸易,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,32,达晨创联基金,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,33,共青城泽升,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,34,金浦临港基金,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,35,金浦科创基金,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,36,杉晖创业,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,37,上海联炻,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,38,罗世兵,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
